Stellar Models, Z=0.020, Girardi et al. 2000 + Padova 1994 + MLR (Va & Wo, 1993)
 
  42   84
 
  120.00 ML
 
 1 5.0000000e+03 120.0000 6.252 4.698 0.700000 0.280000 0.004940 0.001240 0.010600 -5.227
 2 2.0743880e+05 118.5533 6.259 4.687 0.699570 0.280431 0.004877 0.001370 0.010530 -5.170
 3 4.0814088e+05 116.9618 6.267 4.673 0.699348 0.280652 0.004845 0.001436 0.010495 -5.107
 4 6.0260038e+05 115.2532 6.274 4.656 0.700926 0.279073 0.005075 0.000961 0.010750 -5.037
 5 7.9026188e+05 113.4036 6.281 4.636 0.703205 0.276791 0.005409 0.000274 0.011118 -4.961
 6 9.6940250e+05 111.3239 6.289 4.615 0.701350 0.278649 0.005137 0.000833 0.010818 -4.883
 7 1.1380821e+06 108.9003 6.296 4.594 0.690200 0.289811 0.003623 0.003973 0.009124 -4.806
 8 1.3007700e+06 106.0636 6.304 4.574 0.667304 0.312712 0.001510 0.008531 0.006570 -4.735
 9 1.4645549e+06 102.7271 6.312 4.557 0.630314 0.349677 0.000006 0.012279 0.004214 -4.675
10 1.6276775e+06  99.0177 6.320 4.544 0.580901 0.399040-0.000746 0.013952 0.002701 -4.628
11 1.7680522e+06  95.6526 6.328 4.535 0.532592 0.447362 0.000108 0.014419 0.001812 -4.595
12 1.8593736e+06  93.4331 6.333 4.529 0.499998 0.480133 0.000352 0.014655 0.001294 -4.574
13 1.8967340e+06  92.5168 6.334 4.527 0.486114 0.494377 0.000323 0.014887 0.001080 -4.567
14 2.3304155e+06  62.9577 6.236 4.671 0.189678 0.790796 0.000293 0.015551 0.000374 -4.476
15 2.6280600e+06  50.9000 6.196 4.677 0.081200 0.899000 0.000312 0.015600 0.000319 -4.389
16 2.7610565e+06  45.5747 6.176 4.738 0.029894 0.950748 0.000335 0.015601 0.000298 -4.388
17 2.7671300e+06  45.3100 6.176 4.804 0.026400 0.954000 0.000339 0.015600 0.000297 -4.389
18 2.7680242e+06  45.2809 6.181 4.861 0.026219 0.953927 0.000339 0.015600 0.000297 -4.389
19 2.7686500e+06  45.2500 6.191 4.916 0.025900 0.955000 0.000339 0.015600 0.000296 -4.389
20 2.7692570e+06  45.2338 6.210 4.960 0.025615 0.954842 0.000344 0.015600 0.000296 -4.389
21 2.7693092e+06  45.2316 6.215 4.968 0.025581 0.954765 0.000346 0.015600 0.000296 -4.389
22 2.7695012e+06  45.2236 6.220 4.975 0.025501 0.954765 0.000346 0.015600 0.000296 -4.389
23 2.7698330e+06  45.2098 6.225 4.983 0.025375 0.954842 0.000344 0.015600 0.000296 -4.389
24 2.7703100e+06  45.1900 6.230 4.990 0.025200 0.955000 0.000339 0.015600 0.000296 -4.389
25 2.7709390e+06  45.1638 6.234 4.998 0.024975 0.955242 0.000332 0.015600 0.000296 -4.389
26 2.7717132e+06  45.1316 6.239 5.005 0.024701 0.955565 0.000322 0.015600 0.000296 -4.389
27 2.7726272e+06  45.0936 6.243 5.013 0.024381 0.955965 0.000310 0.015600 0.000296 -4.389
28 2.7736810e+06  45.0498 6.246 5.020 0.024015 0.956442 0.000296 0.015600 0.000295 -4.389
29 2.7748800e+06  45.0000 6.250 5.028 0.023600 0.957000 0.000280 0.015600 0.000295 -4.389
30 2.7766370e+06  44.9250 6.248 5.033 0.022380 0.958200 0.000280 0.015610 0.000295 -4.389
31 2.7783940e+06  44.8500 6.246 5.038 0.021160 0.959400 0.000280 0.015620 0.000294 -4.389
32 2.7801510e+06  44.7750 6.244 5.044 0.019940 0.960600 0.000280 0.015630 0.000294 -4.389
33 2.7819080e+06  44.7000 6.242 5.049 0.018720 0.961800 0.000280 0.015640 0.000293 -4.389
34 2.7836650e+06  44.6250 6.240 5.054 0.017500 0.963000 0.000280 0.015650 0.000293 -4.389
35 2.7854220e+06  44.5500 6.239 5.059 0.016280 0.964200 0.000281 0.015660 0.000293 -4.389
36 2.7871790e+06  44.4750 6.237 5.064 0.015060 0.965400 0.000281 0.015670 0.000292 -4.389
37 2.7889360e+06  44.4000 6.235 5.070 0.013840 0.966600 0.000281 0.015680 0.000292 -4.389
38 2.7906930e+06  44.3250 6.233 5.075 0.012620 0.967800 0.000281 0.015690 0.000291 -4.389
39 2.7924500e+06  44.2500 6.231 5.080 0.011400 0.969000 0.000281 0.015700 0.000291 -4.389
40 2.7990340e+06  39.6392 6.161 5.097 0.000000 0.885327 0.085616 0.000000 0.001345 -3.078
41 2.7996825e+06  38.9959 6.152 5.097 0.000000 0.884365 0.086568 0.000000 0.001361 -3.095
42 2.8007485e+06  38.2059 6.139 5.098 0.000000 0.882165 0.088708 0.000000 0.001427 -3.118
43 2.8022320e+06  37.2692 6.123 5.099 0.000000 0.878727 0.092036 0.000000 0.001543 -3.147
44 2.8041500e+06  36.1800 6.104 5.100 0.000000 0.874000 0.096600 0.000000 0.001710 -3.181
45 2.8065220e+06  34.9312 6.081 5.101 0.000000 0.867927 0.102456 0.000000 0.001931 -3.221
46 2.8093285e+06  33.5299 6.054 5.103 0.000000 0.860565 0.109548 0.000000 0.002203 -3.268
47 2.8125525e+06  31.9819 6.024 5.105 0.000000 0.851965 0.117828 0.000000 0.002525 -3.320
48 2.8161940e+06  30.2873 5.991 5.107 0.000000 0.842127 0.127296 0.000000 0.002897 -3.377
49 2.8202700e+06  28.4400 5.954 5.109 0.000000 0.831000 0.138000 0.000000 0.003320 -3.441
50 2.8311972e+06  25.4307 5.878 5.112 0.000000 0.801757 0.165680 0.000000 0.004815 -3.570
51 2.8386330e+06  23.6194 5.830 5.114 0.000000 0.782554 0.183570 0.000000 0.005879 -3.649
52 2.8444175e+06  22.2355 5.792 5.116 0.000000 0.767703 0.197493 0.000000 0.006713 -3.710
53 2.8479755e+06  21.3814 5.769 5.116 0.000000 0.758567 0.206219 0.000000 0.007220 -3.747
54 2.8502115e+06  20.9077 5.756 5.117 0.000000 0.753041 0.211643 0.000000 0.007557 -3.770
55 2.8529932e+06  20.5068 5.742 5.117 0.000000 0.746775 0.217675 0.000000 0.008045 -3.792
56 2.8582368e+06  19.8769 5.719 5.117 0.000000 0.735356 0.228281 0.000000 0.009019 -3.829
57 2.8668705e+06  18.8721 5.681 5.117 0.000000 0.716646 0.245382 0.000000 0.010643 -3.890
58 2.8782525e+06  17.5859 5.632 5.118 0.000000 0.692097 0.267675 0.000000 0.012802 -3.969
59 2.8918300e+06  16.1100 5.575 5.118 0.000000 0.663000 0.294000 0.000000 0.015400 -4.061
60 2.9324300e+06  13.3400 5.446 5.115 0.000000 0.591000 0.357000 0.000000 0.024200 -4.267
